name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
City Tire Company Inc.,(850) 674-8784,,,"19511 FL-20, Blountstown, FL 32424, United States",19511 FL-20,Blountstown,FL,32424,4.7,151,Tire shop,,,https://www.google.com/maps/place/City+Tire+Company+Inc./data=!4m7!3m6!1s0x889337a493ec70ed:0x1ada9f0025172ab!8m2!3d30.4430744!4d-85.0649365!16s%2Fg%2F1tglj2dv!19sChIJ7XDsk6Q3k4gRq3JRAvCprQE?authuser=0&hl=en&rclk=1,auto repair shop,Calhoun County,county,FL,2026-07-23T03:58:09,0x889337a493ec70ed:0x1ada9f0025172ab
Goodman´s Auto & Tire Center,,,,"FL-69, Blountstown, FL 32424, United States",FL-69,Blountstown,FL,32424,3.6,5,Auto repair shop,,,https://www.google.com/maps/place/Goodman%C2%B4s+Auto+%26+Tire+Center/data=!4m7!3m6!1s0x8893365e3b903213:0x515f184897041ef4!8m2!3d30.4761942!4d-85.0449702!16s%2Fg%2F11p65q4lw9!19sChIJEzKQO142k4gR9B4El0gYX1E?authuser=0&hl=en&rclk=1,auto repair shop,Calhoun County,county,FL,2026-07-23T03:58:09,0x8893365e3b903213:0x515f184897041ef4
Keiths Body A Shop,,,,"15836 FL-71, Blountstown, FL 32424, United States",15836 FL-71,Blountstown,FL,32424,4.6,5,Auto body shop,,,https://www.google.com/maps/place/Keiths+Body+A+Shop/data=!4m7!3m6!1s0x889349d403498bd5:0x70f5271d233150bf!8m2!3d30.4296446!4d-85.0599634!16s%2Fg%2F11bzq338wq!19sChIJ1YtJA9RJk4gRv1AxIx0n9XA?authuser=0&hl=en&rclk=1,auto repair shop,Calhoun County,county,FL,2026-07-23T03:58:09,0x889349d403498bd5:0x70f5271d233150bf
Mallory Towing & Recovery Inc,(850) 674-2869,https://mallorytowing.com/,,"17617 FL-20 Ste 2, Blountstown, FL 32424, United States",17617 FL-20 Ste 2,Blountstown,FL,32424,4.7,70,Towing service,,,https://www.google.com/maps/place/Mallory+Towing+%26+Recovery+Inc/data=!4m7!3m6!1s0x8893481fe6c284f3:0xee54420a7d5248cc!8m2!3d30.4319579!4d-85.0940794!16s%2Fg%2F1thr7yvr!19sChIJ84TC5h9Ik4gRzEhSfQpCVO4?authuser=0&hl=en&rclk=1,auto repair shop,Calhoun County,county,FL,2026-07-23T03:58:09,0x8893481fe6c284f3:0xee54420a7d5248cc
Allstar Tire and Performance Inc,(850) 547-2072,,,"304 US-90, Bonifay, FL 32425, United States",304 US-90,Bonifay,FL,32425,4.5,242,Tire shop,,,https://www.google.com/maps/place/Allstar+Tire+and+Performance+Inc/data=!4m7!3m6!1s0x8893ab7d21b58305:0x354586f27477099b!8m2!3d30.7880666!4d-85.6826539!16s%2Fg%2F1tk23qf5!19sChIJBYO1IX2rk4gRmwl3dPKGRTU?authuser=0&hl=en&rclk=1,auto repair shop,Washington County,county,FL,2026-07-23T12:43:22,0x8893ab7d21b58305:0x354586f27477099b
Bush Body Shop Inc,(850) 547-0480,,,"506 Armstrong St, Bonifay, FL 32425, United States",506 Armstrong St,Bonifay,FL,32425,4.9,10,Auto body shop,,,https://www.google.com/maps/place/Bush+Body+Shop+Inc/data=!4m7!3m6!1s0x8893ac828bbeb7f5:0xb341bf077604f3d7!8m2!3d30.7874128!4d-85.6860358!16s%2Fg%2F1tcy9pcl!19sChIJ9be-i4Ksk4gR1_MEdge_QbM?authuser=0&hl=en&rclk=1,auto repair shop,Holmes County,county,FL,2026-07-15T11:19:03,0x8893ac828bbeb7f5:0xb341bf077604f3d7
Cloud Auto Parts Inc,(850) 547-3646,,,"310 S Waukesha St, Bonifay, FL 32425, United States",310 S Waukesha St,Bonifay,FL,32425,4.6,221,Auto parts store,,,https://www.google.com/maps/place/Cloud+Auto+Parts+Inc/data=!4m7!3m6!1s0x8893ab6355c5b4e7:0xc85ea6ab9e6de20b!8m2!3d30.7895972!4d-85.6793165!16s%2Fg%2F1v9gkskr!19sChIJ57TFVWOrk4gRC-JtnqumXsg?authuser=0&hl=en&rclk=1,auto repair shop,Washington County,county,FL,2026-07-23T12:43:22,0x8893ab6355c5b4e7:0xc85ea6ab9e6de20b
Eastern Diesel & Auto Wrecker Service Inc,(850) 547-5545,https://easterndieselautowreckerservice.com/?utm_source=omg-gbp&utm_medium=webclick,,"2005 S Waukesha St, Bonifay, FL 32425, United States",2005 S Waukesha St,Bonifay,FL,32425,4.5,171,Towing service,,,https://www.google.com/maps/place/Eastern+Diesel+%26+Auto+Wrecker+Service+Inc/data=!4m7!3m6!1s0x8893ab80af0fcb09:0xbe84d984a725dd0b!8m2!3d30.7701407!4d-85.6855501!16s%2Fg%2F1tjds33k!19sChIJCcsPr4Crk4gRC90lp4TZhL4?authuser=0&hl=en&rclk=1,auto repair shop,Washington County,county,FL,2026-07-23T12:43:22,0x8893ab80af0fcb09:0xbe84d984a725dd0b
No Boundaries Transport,,,,"3328 FL-2, Bonifay, FL 32425, United States",3328 FL-2,Bonifay,FL,32425,,,Auto repair shop,,,https://www.google.com/maps/place/No+Boundaries+Transport/data=!4m7!3m6!1s0x8892570041c91cab:0xb53eb63cd40af1da!8m2!3d30.9672472!4d-85.6426505!16s%2Fg%2F11z17cg382!19sChIJqxzJQQBXkogR2vEK1Dy2PrU?authuser=0&hl=en&rclk=1,auto repair shop,Holmes County,county,FL,2026-07-15T11:19:03,0x8892570041c91cab:0xb53eb63cd40af1da
Our Community Auto Sales LLC,,,,"410 S Oklahoma St, Bonifay, FL 32425, United States",410 S Oklahoma St,Bonifay,FL,32425,4.4,62,Used car dealer,,,https://www.google.com/maps/place/Our+Community+Auto+Sales+LLC/data=!4m7!3m6!1s0x8893abee366b00bd:0xd36e225b9fdd012d!8m2!3d30.7883633!4d-85.6782712!16s%2Fg%2F11fl790y3c!19sChIJvQBrNu6rk4gRLQHdn1sibtM?authuser=0&hl=en&rclk=1,auto repair shop,Holmes County,county,FL,2026-07-15T11:19:04,0x8893abee366b00bd:0xd36e225b9fdd012d
Shade tree mechanic,,,,"3263 De Reese Dr, Bonifay, FL 32425, United States",3263 De Reese Dr,Bonifay,FL,32425,4.8,6,Auto repair shop,,,https://www.google.com/maps/place/Shade+tree+mechanic/data=!4m7!3m6!1s0x88925500179dab0f:0xc2060aaf73cc745c!8m2!3d30.8957844!4d-85.6533691!16s%2Fg%2F11x0mtbtsr!19sChIJD6udFwBVkogRXHTMc68KBsI?authuser=0&hl=en&rclk=1,auto repair shop,Holmes County,county,FL,2026-07-23T06:33:38,0x88925500179dab0f:0xc2060aaf73cc745c
Lexpert Automotive Inc.,(239) 260-1038,https://www.lexpertautomotive.com/,,"27861 Crown Lake Blvd, Bonita Springs, FL 34135, United States",27861 Crown Lake Blvd,Bonita Springs,FL,34135,4.9,289,Auto repair shop,,,https://www.google.com/maps/place/Lexpert+Automotive+Inc./data=!4m7!3m6!1s0x88db19652a4668bf:0xac846c4d5f03f009!8m2!3d26.3329368!4d-81.8043745!16s%2Fg%2F1hhxsqdnm!19sChIJv2hGKmUZ24gRCfADX01shKw?authuser=0&hl=en&rclk=1,auto repair shop,Hendry County,county,FL,2026-07-23T06:09:32,0x88db19652a4668bf:0xac846c4d5f03f009
Bowling Green Quick Lube Inc,(863) 375-4461,,,"5101 US-17, Bowling Green, FL 33834, United States",5101 US-17,Bowling Green,FL,33834,4.1,30,Auto repair shop,,,https://www.google.com/maps/place/Bowling+Green+Quick+Lube+Inc/data=!4m7!3m6!1s0x88dce0533889dc5d:0x1988e8cd6303a23d!8m2!3d27.644091!4d-81.823292!16s%2Fg%2F1tfcc_51!19sChIJXdyJOFPg3IgRPaIDY83oiBk?authuser=0&hl=en&rclk=1,auto repair shop,Hardee County,county,FL,2026-07-23T06:03:28,0x88dce0533889dc5d:0x1988e8cd6303a23d
AAMCO Transmissions & Total Car Care,(941) 231-5349,http://www.aamcobradenton.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,,"2801 Cortez Rd W, Bradenton, FL 34207, United States",2801 Cortez Rd W,Bradenton,FL,34207,4.5,325,Transmission shop,,,https://www.google.com/maps/place/AAMCO+Transmissions+%26+Total+Car+Care/data=!4m7!3m6!1s0x88c3166e91611e8d:0x1fb8dd2b829fb3e4!8m2!3d27.462081!4d-82.589852!16s%2Fg%2F1td0z800!19sChIJjR5hkW4Ww4gR5LOfgivduB8?authuser=0&hl=en&rclk=1,auto repair shop,Manatee County,county,FL,2026-07-23T09:07:27,0x88c3166e91611e8d:0x1fb8dd2b829fb3e4
BLVD Auto Inc,(941) 479-7959,http://blvdautoinc.com/,,"4724 53rd Ave E, Bradenton, FL 34203, United States",4724 53rd Ave E,Bradenton,FL,34203,4.9,59,Car dealer,,,https://www.google.com/maps/place/BLVD+Auto+Inc/data=!4m7!3m6!1s0x88c33de3ad137c4f:0x983a95f29148c836!8m2!3d27.4453437!4d-82.5016974!16s%2Fg%2F11p768mns9!19sChIJT3wTreM9w4gRNshIkfKVOpg?authuser=0&hl=en&rclk=1,auto repair shop,Manatee County,county,FL,2026-07-15T12:15:14,0x88c33de3ad137c4f:0x983a95f29148c836
Cars Dl auto repair INC,(941) 465-2865,,,"5724 15th St E, Bradenton, FL 34203, United States",5724 15th St E,Bradenton,FL,34203,4.9,20,Transmission shop,,,https://www.google.com/maps/place/Cars+Dl+auto+repair+INC/data=!4m7!3m6!1s0x88c33e09386ba249:0xe38b687a27a321f6!8m2!3d27.4392672!4d-82.5469645!16s%2Fg%2F11g8fzcmm5!19sChIJSaJrOAk-w4gR9iGjJ3poi-M?authuser=0&hl=en&rclk=1,auto repair shop,Manatee County,county,FL,2026-07-23T09:07:27,0x88c33e09386ba249:0xe38b687a27a321f6
Midas,(941) 254-3407,https://www.midas.com/store/fl/bradenton/6712-manatee-avenue-west-34209/?shopnum=3428&utm_source=google&utm_medium=organic&utm_campaign=gbp,,"6712 Manatee Ave W, Bradenton, FL 34209, United States",6712 Manatee Ave W,Bradenton,FL,34209,4.6,486,Auto repair shop,,,https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x88c317208b01a0fb:0x4b0a141d87e92dbc!8m2!3d27.4964058!4d-82.6297239!16s%2Fg%2F1td6nfwb!19sChIJ-6ABiyAXw4gRvC3phx0UCks?authuser=0&hl=en&rclk=1,auto repair shop,Manatee County,county,FL,2026-07-23T09:07:27,0x88c317208b01a0fb:0x4b0a141d87e92dbc
Midas,(941) 254-3415,https://www.midas.com/store/fl/bradenton/1415-cortez-road-west-34207/?shopnum=3631&utm_source=google&utm_medium=organic&utm_campaign=gbp,,"1415 Cortez Rd W, Bradenton, FL 34207, United States",1415 Cortez Rd W,Bradenton,FL,34207,4.6,629,Auto repair shop,,,https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x88c316113c15c4d1:0xf57886e7164a35b6!8m2!3d27.4620337!4d-82.5763713!16s%2Fg%2F1tfh5fvx!19sChIJ0cQVPBEWw4gRtjVKFueGePU?authuser=0&hl=en&rclk=1,auto repair shop,Manatee County,county,FL,2026-07-23T09:07:27,0x88c316113c15c4d1:0xf57886e7164a35b6
Ramirez Auto Repair,,,,"1802 5th St W, Bradenton, FL 34205, United States",1802 5th St W,Bradenton,FL,34205,4.7,60,Auto repair shop,,,https://www.google.com/maps/place/Ramirez+Auto+Repair/data=!4m7!3m6!1s0x88c3162ed5197ff7:0xb4809073cae8f403!8m2!3d27.4833622!4d-82.567335!16s%2Fg%2F11gm9t_0xg!19sChIJ938Z1S4Ww4gRA_ToynOQgLQ?authuser=0&hl=en&rclk=1,auto repair shop,Manatee County,county,FL,2026-07-23T09:07:27,0x88c3162ed5197ff7:0xb4809073cae8f403
Ray's Auto Clinic,,https://rainmanraysrepairs.com/,,"1035 26th Ave E, Bradenton, FL 34208, United States",1035 26th Ave E,Bradenton,FL,34208,5.0,24,Auto repair shop,,,https://www.google.com/maps/place/Ray%27s+Auto+Clinic/data=!4m7!3m6!1s0x88c33d00774f23d7:0x13003ade65c6c3d5!8m2!3d27.4773887!4d-82.5518667!16s%2Fg%2F11ytlqybmh!19sChIJ1yNPdwA9w4gR1cPGZd46ABM?authuser=0&hl=en&rclk=1,auto repair shop,Manatee County,county,FL,2026-07-23T09:07:27,0x88c33d00774f23d7:0x13003ade65c6c3d5
Bronson Lube Inc,(352) 486-2100,https://bronsonlubeinc.com/,,"555 N Hathaway Ave, Bronson, FL 32621, United States",555 N Hathaway Ave,Bronson,FL,32621,4.7,101,Auto repair shop,,,https://www.google.com/maps/place/Bronson+Lube+Inc/data=!4m7!3m6!1s0x88e8ec2a7736c16b:0xc5906276696f21dd!8m2!3d29.4508904!4d-82.6482584!16s%2Fg%2F1thq1jnt!19sChIJa8E2dyrs6IgR3SFvaXZikMU?authuser=0&hl=en&rclk=1,auto repair shop,Levy County,county,FL,2026-07-23T07:20:31,0x88e8ec2a7736c16b:0xc5906276696f21dd
Big Mechanic Complete Automotive,,,,"1325 E Jefferson St, Brooksville, FL 34601, United States",1325 E Jefferson St,Brooksville,FL,34601,5.0,1,Auto repair shop,,,https://www.google.com/maps/place/Big+Mechanic+Complete+Automotive/data=!4m7!3m6!1s0x88e80356dd8e9803:0x41193a6bbf64dbd1!8m2!3d28.5482235!4d-82.3808371!16s%2Fg%2F11y1500qd3!19sChIJA5iO3VYD6IgR0dtkv2s6GUE?authuser=0&hl=en&rclk=1,auto repair shop,Hernando County,county,FL,2026-07-15T10:49:54,0x88e80356dd8e9803:0x41193a6bbf64dbd1
"Brooksville Transmissions, Inc",(352) 796-6544,http://brooksvilletransmissionrepairs.com/,,"16402 Cortez Blvd, Brooksville, FL 34601, United States",16402 Cortez Blvd,Brooksville,FL,34601,4.7,376,Transmission shop,,,"https://www.google.com/maps/place/Brooksville+Transmissions,+Inc/data=!4m7!3m6!1s0x88e81c13478b4d35:0xaf5bda2d16c1b1a2!8m2!3d28.5402629!4d-82.454318!16s%2Fg%2F1tfbc_0g!19sChIJNU2LRxMc6IgRorHBFi3aW68?authuser=0&hl=en&rclk=1",auto repair shop,Hernando County,county,FL,2026-07-23T06:16:49,0x88e81c13478b4d35:0xaf5bda2d16c1b1a2
David’s Mobile Mechanic,,,,"12116 Millington Ave, Brooksville, FL 34614, United States",12116 Millington Ave,Brooksville,FL,34614,3.0,2,Auto repair shop,,,https://www.google.com/maps/place/David%E2%80%99s+Mobile+Mechanic/data=!4m7!3m6!1s0x88e819e3fcba0057:0x5653d23db6d5eb04!8m2!3d28.587295!4d-82.525952!16s%2Fg%2F11krj0rrrn!19sChIJVwC6_OMZ6IgRBOvVtj3SU1Y?authuser=0&hl=en&rclk=1,auto repair shop,Hernando County,county,FL,2026-07-23T06:16:49,0x88e819e3fcba0057:0x5653d23db6d5eb04
Firestone Complete Auto Care,(352) 600-2376,https://www.firestonecompleteautocare.com/florida/brooksville/12400-cortez-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"12400 Cortez Blvd, Brooksville, FL 34613, United States",12400 Cortez Blvd,Brooksville,FL,34613,4.4,541,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88e81f4dfb42472f:0x7b09ac90f31a86fd!8m2!3d28.532814!4d-82.5180206!16s%2Fg%2F11h4ydywzq!19sChIJL0dC-00f6IgR_YYa85CsCXs?authuser=0&hl=en&rclk=1,auto repair shop,Hernando County,county,FL,2026-07-23T06:16:49,0x88e81f4dfb42472f:0x7b09ac90f31a86fd
Goodyear Auto Service,(352) 796-4961,https://www.goodyear.com/en-us/goodyearautoservice,,"740 S Broad St, Brooksville, FL 34601, United States",740 S Broad St,Brooksville,FL,34601,4.2,218,Tire shop,,,https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x88e81ca88d783caf:0x9125e2eb6a510303!8m2!3d28.549995!4d-82.3985039!16s%2Fg%2F1tdzgtvp!19sChIJrzx4jagc6IgRAwNRauviJZE?authuser=0&hl=en&rclk=1,auto repair shop,Hernando County,county,FL,2026-07-23T06:16:49,0x88e81ca88d783caf:0x9125e2eb6a510303
"Minnie's Auto & Truck Repair, Inc",(352) 796-4666,http://www.weatherkingportablebuildings.com/,,"7154 Broad St, Brooksville, FL 34601, United States",7154 Broad St,Brooksville,FL,34601,4.4,33,Auto repair shop,,,"https://www.google.com/maps/place/Minnie%27s+Auto+%26+Truck+Repair,+Inc/data=!4m7!3m6!1s0x88e81cbf9cdb43a3:0xe861e997ff32e6a0!8m2!3d28.5322964!4d-82.4077013!16s%2Fg%2F1tfcp4w9!19sChIJo0PbnL8c6IgRoOYy_5fpYeg?authuser=0&hl=en&rclk=1",auto repair shop,Hernando County,county,FL,2026-07-23T06:16:49,0x88e81cbf9cdb43a3:0xe861e997ff32e6a0
Rolands Auto Mechanic and Repair INC,(352) 835-9304,https://wontgocallro.com/,,"13475 Chambord St, Brooksville, FL 34613, United States",13475 Chambord St,Brooksville,FL,34613,4.4,13,Auto repair shop,,,https://www.google.com/maps/place/Rolands+Auto+Mechanic+and+Repair+INC/data=!4m7!3m6!1s0x88e81f6770bd2b93:0xdbff0146d2cb338d!8m2!3d28.5359485!4d-82.5007773!16s%2Fg%2F11t85vjzfr!19sChIJkyu9cGcf6IgRjTPL0kYB_9s?authuser=0&hl=en&rclk=1,auto repair shop,Hernando County,county,FL,2026-07-23T06:16:49,0x88e81f6770bd2b93:0xdbff0146d2cb338d
Sunrunner Automotive Inc,(352) 596-2314,http://sunrunnerautomotive.net/,,"13419 Cortez Blvd, Brooksville, FL 34613, United States",13419 Cortez Blvd,Brooksville,FL,34613,4.8,189,Auto repair shop,,,https://www.google.com/maps/place/Sunrunner+Automotive+Inc/data=!4m7!3m6!1s0x88e81eea416c35d3:0xa7c6fded2a3151b1!8m2!3d28.5344851!4d-82.500784!16s%2Fg%2F1thxlx52!19sChIJ0zVsQeoe6IgRsVExKu39xqc?authuser=0&hl=en&rclk=1,auto repair shop,Hernando County,county,FL,2026-07-23T06:16:49,0x88e81eea416c35d3:0xa7c6fded2a3151b1
White&Sonz,,,,"724 S Brooksville Ave, Brooksville, FL 34601, United States",724 S Brooksville Ave,Brooksville,FL,34601,5.0,26,Tire shop,,,https://www.google.com/maps/place/White%26Sonz/data=!4m7!3m6!1s0x88e8036ce5f21acd:0x7353548c531dcd17!8m2!3d28.5455844!4d-82.3840622!16s%2Fg%2F11jgd94mkw!19sChIJzRry5WwD6IgRF80dU4xUU3M?authuser=0&hl=en&rclk=1,auto repair shop,Hernando County,county,FL,2026-07-15T10:49:54,0x88e8036ce5f21acd:0x7353548c531dcd17
Car Time Inc,(386) 437-9117,http://www.cartime.org/,,"4620 E Moody Blvd, Bunnell, FL 32110, United States",4620 E Moody Blvd,Bunnell,FL,32110,4.1,187,Car dealer,,,https://www.google.com/maps/place/Car+Time+Inc/data=!4m7!3m6!1s0x88e6eb60d3f8966b:0x50dd452032dcdbd8!8m2!3d29.4761449!4d-81.2259629!16s%2Fg%2F1wk4dwkr!19sChIJa5b402Dr5ogR2NvcMiBF3VA?authuser=0&hl=en&rclk=1,auto repair shop,Flagler County,county,FL,2026-07-23T05:13:45,0x88e6eb60d3f8966b:0x50dd452032dcdbd8
Flagler Auto Center Inc,(386) 437-0800,http://flaglerautocenter.com/,,"113 N State St, Bunnell, FL 32110, United States",113 N State St,Bunnell,FL,32110,4.9,58,Car dealer,,,https://www.google.com/maps/place/Flagler+Auto+Center+Inc/data=!4m7!3m6!1s0x88e6ec84b740b537:0xbd4a62fe69b9a14a!8m2!3d29.4659784!4d-81.2585085!16s%2Fg%2F1tjh05qg!19sChIJN7VAt4Ts5ogRSqG5af5iSr0?authuser=0&hl=en&rclk=1,auto repair shop,Flagler County,county,FL,2026-07-23T05:13:45,0x88e6ec84b740b537:0xbd4a62fe69b9a14a
J&J Auto Body & Paint Inc,(386) 437-0041,http://jandjautobodyinc.com/,,"410 N Railroad St, Bunnell, FL 32110, United States",410 N Railroad St,Bunnell,FL,32110,4.5,182,Auto body shop,,,https://www.google.com/maps/place/J%26J+Auto+Body+%26+Paint+Inc/data=!4m7!3m6!1s0x88e6ec9ac8687cb1:0x26153242773bfa06!8m2!3d29.4676333!4d-81.2613415!16s%2Fg%2F1tcz942g!19sChIJsXxoyJrs5ogRBvo7d0IyFSY?authuser=0&hl=en&rclk=1,auto repair shop,Flagler County,county,FL,2026-07-23T05:13:45,0x88e6ec9ac8687cb1:0x26153242773bfa06
Sebastian's Auto Repair Inc,(386) 206-9525,,,"2530 N State St, Bunnell, FL 32110, United States",2530 N State St,Bunnell,FL,32110,4.5,170,Auto repair shop,,,https://www.google.com/maps/place/Sebastian%27s+Auto+Repair+Inc/data=!4m7!3m6!1s0x88e6939f523137f5:0x7c2de9be82be3d07!8m2!3d29.4933194!4d-81.2645508!16s%2Fg%2F1tgcsq1j!19sChIJ9TcxUp-T5ogRBz2-gr7pLXw?authuser=0&hl=en&rclk=1,auto repair shop,Flagler County,county,FL,2026-07-23T05:13:45,0x88e6939f523137f5:0x7c2de9be82be3d07
Davis Mobile Diagnostics & Auto Repair Inc,(904) 704-7884,,,"54033 Vikki Rd, Callahan, FL 32011, United States",54033 Vikki Rd,Callahan,FL,32011,4.8,32,Mechanic,,,https://www.google.com/maps/place/Davis+Mobile+Diagnostics+%26+Auto+Repair+Inc/data=!4m7!3m6!1s0x88e5a38c09bee495:0x1bc0e54fe53ca637!8m2!3d30.5169313!4d-81.7842851!16s%2Fg%2F113f3c8qr!19sChIJleS-CYyj5YgRN6Y85U_lwBs?authuser=0&hl=en&rclk=1,auto repair shop,Nassau County,county,FL,2026-07-23T09:45:08,0x88e5a38c09bee495:0x1bc0e54fe53ca637
Iris automotive mechanics,,,,"55216 Thomas Rd, Callahan, FL 32011, United States",55216 Thomas Rd,Callahan,FL,32011,,,Auto repair shop,,,https://www.google.com/maps/place/Iris+automotive+mechanics/data=!4m7!3m6!1s0x88e5a1f8e138d67f:0xa1c26baeb1170e55!8m2!3d30.5934995!4d-81.7855541!16s%2Fg%2F11z5xxvygy!19sChIJf9Y44fih5YgRVQ4Xsa5rwqE?authuser=0&hl=en&rclk=1,auto repair shop,Nassau County,county,FL,2026-07-23T09:45:08,0x88e5a1f8e138d67f:0xa1c26baeb1170e55
Parkway Tire And Service Center Inc,(850) 785-6300,http://www.parkwaytire.com/,,"412 N Tyndall Pkwy, Callaway, FL 32404, United States",412 N Tyndall Pkwy,Callaway,FL,32404,4.5,239,Auto repair shop,,,https://www.google.com/maps/place/Parkway+Tire+And+Service+Center+Inc/data=!4m7!3m6!1s0x88937f70884b267b:0x36e4234998f27626!8m2!3d30.155163!4d-85.590732!16s%2Fg%2F1tkmnb8_!19sChIJeyZLiHB_k4gRJnbymEkj5DY?authuser=0&hl=en&rclk=1,auto repair shop,Calhoun County,county,FL,2026-07-23T03:58:09,0x88937f70884b267b:0x36e4234998f27626
Pep Boys Auto Service & Tires,(850) 359-2986,https://www.pepboys.com/stores/fl/callaway/161-n-tyndall-pkwy?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,"161 N Tyndall Pkwy, Callaway, FL 32404, United States",161 N Tyndall Pkwy,Callaway,FL,32404,4.3,661,Tire shop,,,https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x88937f43596baac3:0xf1e6f7ec3b24932!8m2!3d30.148078!4d-85.59157!16s%2Fg%2F1tjfhmq2!19sChIJw6prWUN_k4gRMkmyw35vHg8?authuser=0&hl=en&rclk=1,auto repair shop,Calhoun County,county,FL,2026-07-23T03:58:09,0x88937f43596baac3:0xf1e6f7ec3b24932
239 Mechanics,,https://www.239mechanics.com/,,"745 NE 19th Pl Ste e, Cape Coral, FL 33909, United States",745 NE 19th Pl Ste e,Cape Coral,FL,33909,5.0,134,Auto repair shop,,,https://www.google.com/maps/place/239+Mechanics/data=!4m7!3m6!1s0x88db43e08cb86e0b:0xce6d76882d723985!8m2!3d26.6652376!4d-81.932749!16s%2Fg%2F1263hfv59!19sChIJC264jOBD24gRhTlyLYh2bc4?authuser=0&hl=en&rclk=1,auto repair shop,Lee County,county,FL,2026-07-15T11:55:07,0x88db43e08cb86e0b:0xce6d76882d723985
Body Shop,,,,"902 Del Prado Blvd S, Cape Coral, FL 33990, United States",902 Del Prado Blvd S,Cape Coral,FL,33990,5.0,1,Auto repair shop,,,https://www.google.com/maps/place/Body+Shop/data=!4m7!3m6!1s0x88db41875a5a28cf:0x670e8d1b414e5d5!8m2!3d26.6357583!4d-81.9412487!16s%2Fg%2F11tdy5h7r1!19sChIJzyhaWodB24gR1eUUtNHocAY?authuser=0&hl=en&rclk=1,auto repair shop,Cape Coral,city,FL,2026-07-15T16:00:41,0x88db41875a5a28cf:0x670e8d1b414e5d5
Cape Foreign & Domestic Cars,,https://bestautorepaircapecoral.com/cape-coral-foreign-cars/,,"1009 SE 12th Pl #1, Cape Coral, FL 33990, United States",1009 SE 12th Pl #1,Cape Coral,FL,33990,4.6,124,Auto repair shop,,,https://www.google.com/maps/place/Cape+Foreign+%26+Domestic+Cars/data=!4m7!3m6!1s0x88db41373105c10f:0x74ee91b219eccd9a!8m2!3d26.6334826!4d-81.9488317!16s%2Fg%2F1tk1zvs6!19sChIJD8EFMTdB24gRms3sGbKR7nQ?authuser=0&hl=en&rclk=1,auto repair shop,Cape Coral,city,FL,2026-07-23T13:44:15,0x88db41373105c10f:0x74ee91b219eccd9a
Firestone Complete Auto Care,(239) 443-4715,https://www.firestonecompleteautocare.com/florida/cape-coral/1919-del-prado-blvd-s/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"1919 Del Prado Blvd S, Cape Coral, FL 33990, United States",1919 Del Prado Blvd S,Cape Coral,FL,33990,4.4,541,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88db4127910c7371:0xd18c55a05c97a9c!8m2!3d26.6165063!4d-81.9405923!16s%2Fg%2F1thvhrd4!19sChIJcXMMkSdB24gRnHrJBVrFGA0?authuser=0&hl=en&rclk=1,auto repair shop,Cape Coral,city,FL,2026-07-23T13:44:15,0x88db4127910c7371:0xd18c55a05c97a9c
Firestone Complete Auto Care,(239) 215-2158,https://www.firestonecompleteautocare.com/florida/cape-coral/905-del-prado-blvd-n/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"905 Del Prado Blvd N, Cape Coral, FL 33909, United States",905 Del Prado Blvd N,Cape Coral,FL,33909,4.5,797,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88db434028c50b75:0x88d4716fe0c96e4e!8m2!3d26.6691047!4d-81.9408876!16s%2Fg%2F11hzv3l9ds!19sChIJdQvFKEBD24gRTm7J4G9x1Ig?authuser=0&hl=en&rclk=1,auto repair shop,Cape Coral,city,FL,2026-07-23T13:44:15,0x88db434028c50b75:0x88d4716fe0c96e4e
